53462,116.320214,40.014582
53463,116.32021,40.014603
53464,116.320203,40.014629
53465,116.320186,40.01467
53466,116.320158,40.014706
53467,116.320129,40.014753
53468,116.320107,40.014794
53469,116.320088,40.014827
53470,116.32006,40.014856
53471,116.320021,40.014883
53472,116.319981,40.014903
53473,116.319966,40.014922
53475,116.31997,40.014947
53476,116.319962,40.014983
53478,116.319998,40.015012
53479,116.320019,40.015023
53481,116.320065,40.015043
53482,116.320066,40.015076
53483,116.320063,40.015108
53484,116.320047,40.01515
53485,116.320046,40.015183
53486,116.320035,40.015221
53487,116.320044,40.015251
53488,116.320036,40.015293
53489,116.320026,40.015327
53490,116.320029,40.015345
53491,116.320023,40.015364
53492,116.320012,40.015396
53493,116.320006,40.015423
53494,116.319998,40.01545
53495,116.320002,40.015479
53496,116.320009,40.015494
53497,116.320018,40.015515
53498,116.320038,40.015543
53499,116.320044,40.015567
53500,116.320035,40.015611
53501,116.32002,40.015668
53502,116.320028,40.015713
53503,116.320029,40.01575
53504,116.32003,40.015784
53505,116.320024,40.015822
53506,116.32001,40.015846
53508,116.319973,40.015862
53509,116.319945,40.015861
53511,116.319913,40.015884
53512,116.319917,40.015912
53513,116.319911,40.015942
53514,116.319906,40.015974
53515,116.319908,40.015997
53516,116.319929,40.016036
53517,116.319955,40.016074
53518,116.319977,40.016122
53519,116.319989,40.016168
53520,116.320006,40.016204
53521,116.320026,40.01624
53522,116.320052,40.016271
53523,116.320078,40.016308
53524,116.3201,40.01634
53525,116.320124,40.016384
53526,116.320146,40.016426
53527,116.32017,40.016457
53528,116.320191,40.016491
53529,116.320205,40.016526
53530,116.320219,40.016554
53531,116.320233,40.016589
53532,116.320243,40.016633
53533,116.320256,40.016674
53534,116.320271,40.016705
53535,116.320276,40.016741
53536,116.320276,40.016773
53537,116.320269,40.016799
53538,116.320251,40.016824
53539,116.32023,40.016853
53540,116.320198,40.016884
53541,116.320164,40.016913
53542,116.320139,40.016951
53543,116.32011,40.016972
53544,116.320083,40.017004
53546,116.320037,40.017015
53547,116.320017,40.017006
53549,116.319965,40.017023
53550,116.319945,40.017036
53551,116.319925,40.017056
53552,116.319907,40.017075
53553,116.319903,40.017106
53554,116.319899,40.017147
53555,116.319891,40.017175
53556,116.319876,40.017204
53557,116.319871,40.017237
53558,116.319871,40.017271
53559,116.319875,40.017305
53560,116.319873,40.017354
53561,116.31987,40.017393
53562,116.319882,40.017444
53563,116.319892,40.01748
53564,116.319894,40.017513
53565,116.319877,40.017554
53566,116.319866,40.017594
53567,116.319857,40.017621
53568,116.31984,40.01765
53570,116.31981,40.017687
53571,116.319781,40.017697
53572,116.319719,40.017731
53573,116.31969,40.017745
53574,116.319663,40.017773
53576,116.319622,40.017801
53577,116.319594,40.017811
53578,116.319564,40.017814
53579,116.31953,40.017824
53580,116.319497,40.017828
53581,116.319465,40.017834
53582,116.319435,40.017848
53583,116.319395,40.017864
53584,116.319354,40.017868
53585,116.319306,40.017883
53586,116.319255,40.017909
53587,116.319202,40.01793
53588,116.319149,40.017932
53589,116.319107,40.017923
53590,116.319061,40.017918
53591,116.319012,40.017921
53592,116.318956,40.017927
53593,116.318903,40.017936
53594,116.318852,40.017951
53595,116.318805,40.017951
53596,116.318756,40.017953
53597,116.318713,40.017946
53598,116.318686,40.017927
53599,116.318631,40.017931
53600,116.318581,40.017953
53601,116.318528,40.017959
53602,116.318481,40.017953
53603,116.318438,40.017952
53604,116.318396,40.017945
53605,116.31836,40.017927
53606,116.318319,40.017921
53607,116.318278,40.017915
53608,116.318243,40.017906
53609,116.318186,40.017901
53610,116.31815,40.017881
53611,116.318098,40.017873
53612,116.318054,40.017866
53613,116.318003,40.017868
53614,116.317963,40.01788
53615,116.3179,40.017887
53616,116.317853,40.017883
53617,116.31782,40.017885
53618,116.317788,40.01789
53619,116.31776,40.0179
53621,116.317712,40.017883
53622,116.3177,40.017859
53623,116.31768,40.017838
53624,116.317654,40.017823
53626,116.317622,40.017829
53627,116.317608,40.017862
53628,116.317592,40.017912
53629,116.31758,40.017942
53630,116.31755,40.017964
53631,116.317534,40.01798
53632,116.317508,40.018003
53633,116.31747,40.017994
53634,116.317434,40.018006
53638,116.317419,40.017979
53639,116.317422,40.017956
53640,116.317427,40.017927
53641,116.317432,40.0179
53642,116.317445,40.017869
53643,116.317442,40.017847
53660,116.317421,40.017819
53661,116.317411,40.017806
53679,116.317417,40.01782
53680,116.317432,40.017863
53681,116.317433,40.017892
53682,116.317392,40.018011
53683,116.317376,40.01805
53684,116.317357,40.018076
53685,116.317337,40.018125
53687,116.317322,40.018156
53688,116.3173,40.018197
53690,116.317274,40.018232
53691,116.317267,40.018243
53696,116.317296,40.018277
53697,116.317292,40.018309
53699,116.317283,40.018343
53700,116.317282,40.018356
53704,116.317269,40.018335
53705,116.317172,40.018355
53706,116.317131,40.018363
53707,116.317099,40.018371
53708,116.317156,40.018381
53709,116.317183,40.018393
53710,116.317218,40.018382
53711,116.317232,40.018381
53712,116.317267,40.018356
53714,116.317271,40.018312
53715,116.31727,40.018292
53716,116.317279,40.018262
53717,116.317262,40.018236
53718,116.317262,40.018206
